DATA (YYYY-MM-DD),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",CIDADE,LATITUDE,LONGITUDE
2019-10-27,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2020-10-04,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2020-10-11,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2020-10-18,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2020-10-25,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2021-10-03,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2021-10-10,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2021-10-17,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2021-10-24,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2021-10-31,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2008-10-05,0.34,1007.87,1008.22,1007.56,1109.34,20.43,17.35,20.96,19.94,17.89,16.89,87.38,82.09,84.84,160.77,3.39,1.07,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2008-10-12,0.09,1013.93,1014.21,1013.69,1091.72,19.28,16.34,19.82,18.78,16.86,15.83,87.37,81.38,84.41,151.87,3.13,0.9,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2008-10-19,0.58,1009.15,1009.5,1008.8,1051.06,21.28,19.15,21.8,20.83,19.57,18.71,90.83,86.26,88.79,128.53,3.57,1.09,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2008-10-26,0.13,1009.26,1009.58,1009.01,991.51,22.03,19.69,22.49,21.54,20.15,19.24,89.85,84.93,87.45,149.22,3.18,1.01,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2009-10-04,0.21,1011.39,1011.73,1011.13,989.96,18.95,16.91,19.34,18.52,17.35,16.51,91.1,87.06,88.96,162.52,2.69,0.75,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2009-10-11,0.13,1009.7,1010.03,1009.5,1062.69,20.24,17.56,20.75,19.75,18.04,17.09,88.16,83.31,85.89,163.58,3.1,0.9,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2009-10-18,0.3,1006.97,1007.34,1006.57,1008.14,19.62,17.34,20.05,19.22,17.74,16.92,89.78,85.61,87.86,131.21,2.97,0.77,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2009-10-25,0.17,1004.76,1005.04,1004.47,1076.84,21.86,19.13,22.38,21.41,19.62,18.67,88.05,83.14,85.79,148.54,2.46,0.66,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2010-10-03,0.26,1006.45,1006.75,1006.1,849.73,18.96,17.57,19.33,18.67,17.88,17.31,93.56,90.48,92.12,147.86,0.98,0.1,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2010-10-10,0.26,1009.09,1009.44,1008.75,989.06,19.23,15.66,19.78,18.78,16.23,15.12,84.93,79.06,82.24,176.22,3.03,0.73,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2010-10-17,0.12,1011.16,1011.51,1010.88,1011.3,18.45,15.45,19.02,17.96,16.01,14.97,86.88,81.51,84.32,155.24,3.5,1.16,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2010-10-24,0.17,1007.68,1007.96,1007.41,1161.68,19.83,16.39,20.32,19.37,16.95,15.9,85.12,79.33,82.25,167.2,1.82,0.37,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2010-10-31,0.27,1004.3,1004.61,1003.98,1127.5,20.6,17.37,21.14,20.07,17.91,16.83,85.92,80.11,83.1,147.4,1.91,0.2,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-10-02,0.11,1010.55,1010.89,1010.29,1153.26,19.07,16.28,19.58,18.63,16.74,15.89,87.71,83.49,85.68,156.24,1.3,0.26,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-10-09,0.13,1009.78,1010.12,1009.49,1010.21,20.48,17.95,20.94,20.04,18.34,17.56,88.33,84.11,86.3,149.91,1.35,0.23,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-10-16,0.6,1003.35,1003.66,1003.0,784.07,20.07,18.71,20.44,19.76,19.04,18.39,93.6,91.01,92.42,156.77,0.47,0.07,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-10-23,0.09,1012.53,1012.72,1012.28,1223.87,19.45,16.12,20.06,18.89,16.7,15.64,85.25,80.14,82.63,146.95,2.02,0.41,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-10-30,0.18,1003.96,1004.3,1003.62,1163.22,21.66,18.37,22.32,21.08,18.96,17.82,86.3,80.82,83.83,142.98,2.81,0.88,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2012-10-07,0.06,1009.41,1009.69,1009.13,1025.93,20.96,18.68,21.41,20.55,19.04,18.36,89.43,85.77,87.66,147.88,2.88,1.01,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2012-10-14,0.13,1011.04,1011.28,1010.77,948.71,19.79,17.53,20.21,19.39,17.95,17.14,89.7,85.6,87.79,160.69,3.45,1.08,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2012-10-21,0.03,1006.61,1006.96,1006.34,1222.25,21.21,17.08,21.85,20.65,17.75,16.47,82.83,76.48,79.76,151.2,3.71,1.29,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2012-10-28,0.48,1004.5,1004.92,1004.06,1001.19,22.34,19.67,22.86,21.87,20.11,19.21,88.29,84.01,86.28,145.24,3.95,1.4,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2013-10-06,0.29,1008.42,1008.72,1008.06,973.4,19.01,16.94,19.45,18.63,17.36,16.55,90.51,87.07,88.89,154.62,3.21,1.04,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2013-10-13,0.02,1014.45,1014.72,1014.22,1243.03,19.28,15.6,19.92,18.66,16.16,15.03,83.83,77.83,80.96,147.82,3.75,1.26,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2013-10-20,0.14,1006.76,1007.03,1006.49,1218.26,21.1,18.47,21.64,20.61,18.96,18.04,88.39,84.17,86.35,145.55,3.41,1.17,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2013-10-27,0.06,1007.61,1007.94,1007.23,949.1,22.03,19.37,22.57,21.54,19.82,18.96,88.68,83.95,86.52,160.51,4.16,1.31,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2014-10-05,0.19,1014.13,1014.45,1013.77,966.67,19.43,16.42,19.97,18.98,16.96,15.96,86.68,80.74,83.92,144.6,4.23,1.37,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2014-10-12,0.0,1009.98,1010.29,1009.73,1325.06,21.42,18.03,22.0,20.86,18.57,17.51,85.25,80.1,82.76,157.01,2.98,0.93,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2014-10-19,0.28,1007.82,1008.24,1007.44,1042.17,22.57,20.35,23.15,22.04,20.85,19.94,90.64,85.9,88.33,163.81,3.91,1.29,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2014-10-26,0.01,1010.71,1010.96,1010.44,1033.43,20.61,18.16,21.06,20.23,18.64,17.76,89.06,84.72,86.95,167.77,3.16,0.94,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2015-10-04,0.09,1007.43,1007.72,1007.08,847.41,19.75,18.62,20.11,19.45,18.94,18.36,94.6,92.1,93.47,134.13,2.91,0.9,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2015-10-11,0.0,1008.9,1009.27,1008.54,909.16,20.26,18.72,20.65,19.89,19.09,18.39,93.22,89.86,91.61,161.03,3.18,0.93,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2015-10-18,0.0,1009.77,1010.1,1009.4,901.22,20.23,18.75,20.65,19.89,19.13,18.44,93.46,90.38,91.97,149.85,3.19,1.0,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2015-10-25,0.28,1009.4,1009.76,1009.04,819.14,19.86,18.42,20.24,19.52,18.79,18.08,93.59,90.22,91.97,162.32,2.95,0.82,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2016-10-02,0.1,1013.06,1013.31,1012.78,1156.73,17.59,14.73,18.08,17.12,15.21,14.25,87.9,82.85,85.49,158.75,3.15,1.07,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2016-10-09,0.46,1008.18,1008.45,1007.89,984.0,18.02,16.39,18.47,17.62,16.84,16.0,93.07,88.99,91.1,145.99,3.27,0.99,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2016-10-16,0.23,1009.72,1010.09,1009.44,967.69,20.58,18.36,21.03,20.12,18.74,17.98,90.36,85.71,88.0,154.04,3.16,1.02,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2016-10-23,0.17,1007.73,1008.09,1007.32,1007.58,21.37,19.53,21.88,20.94,19.97,19.08,92.29,87.57,90.18,171.57,4.08,1.32,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2016-10-30,0.17,1008.02,1008.31,1007.72,1102.85,21.08,17.01,21.58,20.65,17.56,16.5,83.17,78.09,80.72,152.16,4.63,1.53,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-10-01,0.42,1008.21,1008.56,1007.99,994.76,21.33,18.4,21.77,20.87,18.85,17.94,87.86,83.08,85.56,168.58,3.12,0.86,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-10-08,0.56,1007.96,1008.29,1007.56,1079.38,20.92,16.1,21.49,20.38,16.82,15.4,80.92,73.96,77.4,172.6,4.59,1.36,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-10-15,0.32,1007.46,1007.8,1007.03,1109.81,21.81,20.02,22.27,21.41,20.48,19.53,92.6,88.23,90.57,148.21,3.26,0.95,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-10-22,0.08,1009.51,1009.83,1009.22,993.14,21.2,19.16,21.63,20.79,19.63,18.62,91.83,86.58,89.45,167.56,2.92,0.82,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-10-29,0.22,1006.48,1006.83,1006.14,1060.27,20.72,18.0,21.11,20.33,18.52,17.41,88.98,83.64,86.48,183.51,3.55,0.96,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2018-10-07,0.26,1008.45,1008.74,1008.17,1106.12,21.7,18.81,22.24,21.15,19.4,18.23,88.36,82.85,85.6,168.26,2.67,0.71,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2018-10-14,0.18,1008.24,1008.59,1008.01,1316.32,21.67,18.89,22.2,21.08,19.44,18.29,88.45,82.84,85.69,148.52,2.68,0.76,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2018-10-21,0.18,1008.91,1009.22,1008.68,1213.41,21.4,18.44,21.93,20.82,19.08,17.82,87.96,81.71,84.75,159.48,2.75,0.75,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2018-10-28,0.16,1008.05,1008.32,1007.77,1367.8,21.91,17.98,22.49,21.28,18.74,17.31,84.61,77.89,80.99,154.62,3.37,0.97,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2019-10-06,0.05,1008.64,1008.9,1008.37,1129.06,21.04,18.65,21.53,20.6,19.11,18.23,89.82,85.2,87.63,145.35,2.0,0.47,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2019-10-13,0.1,1009.52,1009.83,1009.27,1239.66,21.65,19.1,22.18,21.12,19.59,18.62,89.54,84.68,87.18,134.04,1.64,0.39,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2019-10-20,0.43,1010.88,1011.12,1010.58,974.12,21.45,19.5,21.93,21.05,20.01,19.12,91.85,87.1,89.55,135.61,2.52,0.49,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2019-10-27,0.05,1007.56,1007.85,1007.28,1226.05,21.78,19.08,22.29,21.26,19.62,18.58,88.92,83.62,86.28,155.93,1.75,0.39,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2020-10-04,0.17,1007.43,1007.84,1006.98,988.12,22.26,19.61,22.85,21.75,20.12,19.14,90.31,84.9,87.71,161.24,2.64,0.31,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2020-10-11,0.26,1007.53,1007.9,1007.13,965.6,20.67,18.86,21.09,20.32,19.32,18.47,92.51,89.0,90.82,157.58,1.28,0.13,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2020-10-18,0.05,1010.77,1011.05,1010.53,1045.16,19.76,17.27,20.34,19.25,17.8,16.76,89.67,84.75,87.43,161.52,1.26,0.15,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2020-10-25,0.12,1009.19,1009.45,1008.95,1041.59,22.27,20.11,22.8,21.76,20.61,19.64,90.98,86.02,88.58,137.62,1.81,0.15,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2021-10-03,0.28,1007.45,1007.86,1007.1,968.1,20.43,19.04,20.89,20.03,19.4,18.64,94.24,90.6,92.7,159.79,0.97,0.04,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2021-10-10,0.25,1009.59,1009.86,1009.23,937.87,19.2,17.7,19.68,18.91,18.13,17.36,93.67,89.84,92.09,157.76,1.33,0.27,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2021-10-17,0.15,1007.7,1008.08,1007.5,1065.59,21.07,18.92,21.59,20.61,19.41,18.45,90.94,86.33,88.79,141.09,1.79,0.4,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2021-10-24,0.2,1008.33,1008.66,1008.02,1213.04,19.98,17.36,20.6,19.49,18.01,16.85,89.28,83.82,86.61,151.07,1.9,0.38,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2021-10-31,0.43,1012.55,1012.82,1012.32,1093.89,20.62,18.85,21.09,20.18,19.34,18.45,92.81,88.85,90.84,136.82,1.29,0.18,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-10-02,0.12,928.61,928.94,928.35,1283.58,16.93,11.75,17.76,16.13,12.58,10.94,80.36,72.66,76.61,140.61,2.74,0.74,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2011-10-09,0.23,927.9,928.22,927.61,1107.01,18.47,14.41,19.14,17.82,15.04,13.81,83.08,76.7,79.85,134.88,3.78,0.94,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2011-10-16,0.52,922.49,922.81,922.16,787.29,17.96,15.91,18.38,17.58,16.32,15.56,90.49,86.6,88.57,125.33,3.32,0.73,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2011-10-23,0.0,930.16,930.38,929.91,1296.34,16.61,11.42,17.41,15.84,12.09,10.73,77.88,70.84,74.52,110.08,3.72,0.91,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2011-10-30,0.34,923.92,924.27,923.61,1080.3,17.52,13.16,18.26,16.81,13.8,12.49,83.1,76.79,80.15,190.26,3.45,0.83,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2012-10-07,0.07,927.99,928.27,927.7,1052.2,19.13,15.67,19.8,18.46,16.19,15.17,85.87,80.54,83.25,236.0,2.88,0.69,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2012-10-14,0.11,929.3,929.55,929.02,842.62,16.81,13.42,17.32,16.37,13.89,13.01,84.77,80.27,82.52,236.0,3.73,0.84,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2012-10-21,0.01,925.52,925.85,925.24,1193.58,18.39,12.69,19.16,17.67,13.41,12.03,76.4,70.12,73.38,236.0,4.0,1.11,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2012-10-28,0.81,924.7,925.1,924.23,860.07,18.96,15.98,19.51,18.42,16.51,15.5,87.57,82.8,85.21,236.0,3.83,0.91,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2013-10-06,0.48,926.75,927.02,926.44,933.91,16.77,13.76,17.34,16.27,14.3,13.27,87.14,81.46,84.4,236.0,2.89,0.73,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2013-10-13,0.0,931.59,931.85,931.35,1208.39,16.25,10.99,17.09,15.46,11.67,10.34,77.58,70.61,74.21,236.0,3.81,1.01,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2013-10-20,0.14,925.66,925.93,925.42,1129.25,18.29,13.99,18.99,17.64,14.68,13.39,82.89,76.77,79.79,236.0,3.2,0.83,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2013-10-27,0.26,926.88,927.19,926.52,936.3,19.17,15.86,19.76,18.61,16.39,15.42,85.76,80.9,83.24,236.0,3.94,1.02,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2014-10-05,0.52,932.0,932.31,931.66,828.02,15.98,12.61,16.5,15.54,13.12,12.23,84.08,79.49,81.77,236.0,4.51,1.09,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2014-10-12,0.0,928.53,928.81,928.31,1263.81,19.42,13.22,20.27,18.51,13.99,12.39,76.95,69.46,73.21,236.0,2.42,0.56,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2014-10-19,0.22,927.34,927.69,926.94,891.95,21.18,16.69,21.88,20.47,17.25,16.12,81.96,76.03,79.08,236.0,3.69,0.89,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2014-10-26,0.11,928.91,929.18,928.64,949.74,18.24,14.65,18.84,17.61,15.29,14.14,84.78,78.83,81.62,236.0,3.04,0.7,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2015-10-04,0.3,926.0,926.29,925.68,635.3,18.11,15.48,18.67,17.6,16.02,14.97,88.86,83.82,86.44,236.0,2.92,0.58,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2015-10-11,0.48,926.99,927.34,926.64,576.0,18.67,16.22,19.21,18.13,16.66,15.8,89.35,84.94,87.19,236.0,3.8,0.9,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2015-10-18,0.23,927.92,928.28,927.54,577.45,18.61,16.16,19.2,18.07,16.69,15.72,89.59,84.84,87.29,236.0,3.71,0.73,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2015-10-25,0.34,927.52,927.93,927.17,563.48,18.5,16.0,19.07,18.0,16.51,15.6,88.53,83.96,86.4,236.0,3.31,0.45,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2016-10-02,0.0,930.0,930.26,929.73,777.03,14.86,10.47,15.56,14.18,11.11,9.86,81.09,75.12,78.11,236.0,2.0,0.21,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2016-10-09,0.12,926.21,926.49,925.91,676.27,14.91,11.43,15.58,14.23,12.05,10.81,85.06,78.75,81.95,236.0,1.55,0.12,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2016-10-16,0.33,928.0,928.37,927.68,598.72,17.64,14.72,18.19,17.07,15.18,14.23,86.94,82.53,84.82,236.0,3.14,0.45,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2016-10-23,0.29,926.5,926.83,926.16,551.72,19.91,17.14,20.57,19.34,17.66,16.71,87.83,82.8,85.42,235.83,2.87,0.38,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2016-10-30,0.08,926.97,927.25,926.69,853.87,17.39,12.79,18.02,16.76,13.43,12.17,79.86,73.64,76.84,236.0,4.23,0.9,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2017-10-01,0.17,927.21,927.55,926.97,1039.39,17.7,13.97,18.36,17.08,14.61,13.47,84.29,78.82,81.5,175.77,3.5,0.86,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2017-10-08,0.33,927.25,927.58,926.82,1065.67,16.27,12.13,17.07,15.53,12.89,11.45,83.57,76.97,80.4,177.82,3.92,1.03,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2017-10-15,0.17,926.93,927.31,926.52,888.79,18.86,16.21,19.5,18.26,16.76,15.71,88.69,83.88,86.33,193.61,3.43,0.77,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2017-10-22,0.19,928.39,928.74,928.07,963.37,18.58,15.06,19.14,17.99,15.53,14.54,84.82,79.71,82.35,169.07,3.54,0.79,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2017-10-29,0.28,925.69,926.06,925.33,919.57,16.3,13.36,16.9,15.71,13.9,12.78,87.56,82.5,85.14,180.39,3.53,0.86,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2018-10-07,0.59,927.92,928.22,927.59,694.9,16.74,15.15,17.15,16.38,15.5,14.81,92.27,89.34,90.96,181.31,2.91,0.62,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2018-10-14,0.54,926.7,927.0,926.4,796.42,18.36,16.55,18.88,17.91,17.02,16.13,91.68,88.04,90.01,165.44,3.11,0.71,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2018-10-21,0.42,926.74,927.03,926.42,848.45,16.79,14.75,17.33,16.28,15.26,14.32,91.08,86.89,89.01,180.35,2.92,0.63,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2018-10-28,0.3,925.91,926.18,925.64,985.07,17.57,14.43,18.16,16.99,15.02,13.87,86.95,81.57,84.26,203.72,3.32,0.77,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2019-10-06,0.09,926.99,927.26,926.7,1073.9,19.68,14.84,20.45,18.93,15.52,14.24,80.76,74.33,77.6,177.09,3.46,0.86,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2019-10-13,0.02,928.47,928.75,928.22,1169.95,19.14,14.04,20.02,18.28,14.82,13.3,81.08,74.3,77.71,182.54,2.58,0.65,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2019-10-20,0.23,929.25,929.55,928.96,979.35,19.68,16.0,20.33,19.12,16.56,15.54,83.73,78.27,81.02,174.33,3.59,0.86,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2019-10-27,0.07,926.29,926.56,925.97,1093.86,19.6,14.79,20.33,18.92,15.49,14.16,80.46,73.72,77.08,192.54,3.44,0.84,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2020-10-04,0.1,926.41,926.76,926.07,1000.25,20.88,16.22,21.61,20.22,16.96,15.76,82.35,76.39,79.21,129.18,3.86,0.88,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2020-10-11,0.06,926.2,926.58,925.87,1049.96,19.14,15.59,19.83,18.55,16.38,14.99,86.24,80.54,83.43,202.91,2.71,0.57,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2020-10-18,0.04,928.78,929.06,928.5,1175.14,17.92,13.14,18.71,17.15,13.92,12.44,80.78,73.88,77.33,196.08,3.05,0.65,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2020-10-25,0.0,927.76,928.06,927.47,1249.92,20.58,15.16,21.38,19.73,15.89,14.4,77.82,70.91,74.36,172.71,3.35,0.8,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2021-10-03,0.17,928.28,928.54,928.01,936.47,17.26,14.03,17.96,16.59,14.65,13.46,86.65,81.05,83.91,206.69,2.69,0.59,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2021-10-10,0.17,928.28,928.54,928.01,936.47,17.26,14.03,17.96,16.59,14.65,13.46,86.65,81.05,83.91,206.69,2.69,0.59,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2021-10-17,0.17,928.28,928.54,928.01,936.47,17.26,14.03,17.96,16.59,14.65,13.46,86.65,81.05,83.91,206.69,2.69,0.59,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2021-10-24,0.17,928.28,928.54,928.01,936.47,17.26,14.03,17.96,16.59,14.65,13.46,86.65,81.05,83.91,206.69,2.69,0.59,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2021-10-31,0.17,928.28,928.54,928.01,936.47,17.26,14.03,17.96,16.59,14.65,13.46,86.65,81.05,83.91,206.69,2.69,0.59,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2008-10-05,0.64,901.05,901.4,900.71,1111.52,15.64,12.51,16.22,15.12,13.08,11.97,86.8,81.46,84.26,200.55,4.95,1.61,"GENERAL CARNEIRO, Parana, Brazil",-26.422982,-51.3146691
2008-10-12,0.06,907.02,907.26,906.78,1059.44,13.81,10.59,14.38,13.31,11.07,10.13,84.98,80.21,82.69,190.08,5.06,1.78,"GENERAL CARNEIRO, Parana, Brazil",-26.422982,-51.3146691
2008-10-19,0.51,903.75,904.04,903.44,917.32,17.02,14.86,17.58,16.49,15.33,14.44,90.76,85.78,88.35,159.96,4.5,1.44,"GENERAL CARNEIRO, Parana, Brazil",-26.422982,-51.3146691
