DATA (YYYY-MM-DD),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",CIDADE,LATITUDE,LONGITUDE
2019-11-10,0.48,922.35,922.64,922.01,1226.32,21.45,17.57,22.09,20.91,18.03,17.15,82.61,77.19,80.08,146.01,4.56,1.45,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2019-11-17,0.19,922.0,922.25,921.76,1420.17,20.73,15.59,21.36,20.14,16.16,15.08,77.81,72.25,75.03,142.27,4.73,1.59,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2019-11-24,0.04,923.66,923.9,923.42,1615.48,21.77,14.57,22.56,21.05,15.24,13.92,70.47,63.88,67.27,139.9,4.94,1.78,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2020-11-01,0.1,921.97,922.21,921.68,1237.13,18.42,11.54,19.11,17.81,12.17,11.04,71.78,65.99,68.84,179.19,5.96,2.22,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2020-11-08,0.01,924.48,924.72,924.24,1737.29,18.8,9.07,19.67,17.93,9.88,8.3,62.47,54.86,58.53,144.72,5.08,1.77,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2020-11-15,0.05,922.56,922.87,922.28,1323.48,21.14,16.07,21.9,20.52,16.58,15.54,78.46,72.65,75.79,170.88,4.53,1.52,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2020-11-22,0.11,921.64,921.92,921.33,1418.35,20.13,13.72,20.88,19.44,14.31,13.11,73.53,67.5,70.52,158.41,5.24,1.84,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2020-11-29,0.17,925.87,926.17,925.56,1621.49,23.42,14.94,24.25,22.61,15.57,14.31,66.9,59.95,63.43,144.62,5.54,1.84,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2021-11-07,0.18,922.29,922.57,922.01,1383.65,20.88,16.33,21.57,20.16,16.88,15.79,80.95,74.81,77.91,144.28,4.79,1.7,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2021-11-14,0.18,924.97,925.22,924.71,1418.04,18.95,13.58,19.62,18.36,14.08,13.16,75.85,70.58,73.24,122.18,5.84,2.04,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2021-11-21,0.18,922.62,922.88,922.37,1434.79,21.48,15.06,22.18,20.83,15.63,14.58,73.04,67.21,70.11,142.74,4.99,1.82,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2021-11-28,0.18,920.41,920.68,920.16,1691.15,23.23,14.28,24.02,22.4,14.97,13.53,65.42,58.3,61.9,187.89,5.02,1.9,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2006-11-05,0.28,900.82,901.08,900.55,1102.89,19.88,17.19,20.43,19.4,17.61,16.76,87.93,82.49,85.39,153.53,4.89,1.8,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2006-11-12,0.06,903.12,903.35,902.84,1377.93,16.15,11.25,16.87,15.51,11.93,10.66,79.17,72.46,75.77,125.37,5.26,2.01,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2006-11-19,0.22,904.8,905.1,904.55,1263.68,19.46,14.78,20.16,18.79,15.32,14.22,80.32,73.64,77.15,160.28,5.7,2.12,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2006-11-26,0.14,902.7,902.94,902.46,1317.18,20.05,15.99,20.67,19.48,16.57,15.43,83.32,76.91,80.12,123.96,4.45,1.57,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2007-11-04,0.06,899.2,899.48,898.9,1271.53,20.76,16.28,21.38,20.18,16.84,15.75,81.52,75.53,78.62,243.52,6.44,2.65,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2007-11-11,0.02,900.79,901.09,900.5,1302.36,19.41,14.86,20.06,18.83,15.44,14.32,80.5,74.04,77.41,154.55,6.01,2.26,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2007-11-18,0.15,905.78,906.03,905.56,1086.51,17.35,13.81,17.87,16.82,14.24,13.36,84.1,79.19,81.68,140.58,5.59,2.07,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2007-11-25,0.02,902.93,903.18,902.69,1575.63,19.17,11.94,19.97,18.39,12.79,11.14,71.45,63.57,67.55,157.38,4.88,1.75,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2008-11-02,0.24,903.6,903.92,903.27,984.94,17.49,15.44,17.96,17.06,15.75,15.13,90.37,86.38,88.49,140.79,5.36,2.18,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2008-11-09,0.25,901.69,901.97,901.41,1233.31,19.52,16.12,20.08,18.94,16.65,15.62,85.38,79.51,82.48,165.39,4.67,1.69,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2008-11-16,0.22,900.39,900.66,900.11,1279.77,18.61,14.68,19.25,18.01,15.26,14.15,83.8,77.34,80.61,141.17,5.37,2.07,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2008-11-23,0.02,905.31,905.53,905.09,1235.97,16.63,12.95,17.19,16.15,13.42,12.5,82.8,77.42,80.18,93.92,6.32,2.49,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2008-11-30,0.0,904.8,905.06,904.56,1486.0,19.37,14.32,19.96,18.8,14.83,13.86,77.48,71.48,74.43,86.33,7.38,2.91,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2009-11-01,0.04,903.21,903.45,902.98,1401.44,18.98,14.29,19.55,18.41,14.91,13.73,80.54,74.54,77.46,97.23,4.97,1.72,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2009-11-08,0.07,900.69,900.93,900.46,1416.9,22.8,17.42,23.53,22.11,18.08,16.82,78.71,71.71,75.15,210.82,4.84,1.56,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2009-11-15,0.35,901.74,902.02,901.43,1242.53,21.39,18.09,22.0,20.86,18.59,17.65,85.3,79.88,82.72,121.14,4.64,1.46,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2009-11-22,0.21,902.83,903.11,902.56,1248.66,20.98,17.58,21.53,20.45,18.04,17.14,85.11,79.96,82.58,158.58,5.62,1.98,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2009-11-29,0.38,900.31,900.59,900.04,1212.44,21.63,18.86,22.23,21.08,19.32,18.41,88.05,82.46,85.44,215.24,4.61,1.43,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2010-11-07,0.09,901.92,902.16,901.7,1565.11,18.19,10.79,19.0,17.33,11.63,9.83,71.28,62.31,66.86,169.51,4.46,1.54,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2010-11-14,0.2,904.83,905.09,904.57,1283.7,16.89,12.62,17.46,16.31,13.12,12.17,81.32,75.9,78.68,134.4,6.06,2.25,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2010-11-21,0.05,901.09,901.36,900.85,1411.21,17.66,12.52,18.35,16.94,13.16,11.83,78.6,71.95,75.27,185.28,4.49,1.58,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2010-11-28,0.24,899.04,899.27,898.82,1399.35,20.89,15.74,21.54,20.29,16.34,15.11,78.36,71.94,75.32,145.2,5.27,1.97,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2011-11-06,0.01,907.2,907.42,906.98,1446.77,14.99,9.96,15.69,14.3,10.57,9.33,78.04,71.6,74.86,120.41,5.64,2.17,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2011-11-13,0.28,904.0,904.26,903.75,1277.1,19.41,14.13,20.11,18.76,14.73,13.53,78.63,72.35,75.64,110.62,4.76,1.66,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2011-11-20,0.26,902.88,903.1,902.65,1268.87,15.45,11.82,15.95,14.95,12.28,11.4,83.72,79.02,81.34,98.61,5.7,2.23,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2011-11-27,0.16,901.5,901.75,901.25,1426.36,20.03,14.55,20.74,19.34,15.18,13.89,77.43,70.24,73.91,158.38,5.02,1.85,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2012-11-04,0.05,902.45,902.75,902.18,1277.9,20.36,15.92,21.0,19.75,16.5,15.42,82.02,76.01,78.98,170.73,4.83,1.66,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2012-11-11,0.17,901.81,902.05,901.56,1225.01,19.83,15.96,20.38,19.28,16.42,15.51,82.96,77.53,80.39,101.14,5.26,1.78,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2012-11-18,0.16,904.24,904.46,903.98,1341.78,17.15,12.88,17.75,16.62,13.5,12.39,81.11,75.52,78.23,104.88,5.63,1.99,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2012-11-25,0.14,904.12,904.34,903.87,1220.77,18.38,14.07,19.0,17.7,14.69,13.56,82.13,76.29,78.97,141.35,4.36,1.32,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2013-11-03,0.12,905.32,905.56,905.07,1370.51,17.39,12.6,18.04,16.78,13.12,12.05,78.37,72.39,75.53,103.51,5.47,1.68,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2013-11-10,0.01,904.55,904.77,904.35,1138.86,17.45,13.8,17.98,16.96,14.24,13.47,83.7,79.29,81.45,127.79,4.9,1.42,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2013-11-17,0.15,903.4,903.64,903.11,1315.45,19.36,14.16,20.14,18.65,14.7,13.61,77.55,71.1,74.49,176.77,5.88,1.86,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2013-11-24,0.02,903.55,903.76,903.32,1100.9,18.68,15.57,19.23,18.16,15.99,15.18,85.89,80.87,83.4,141.61,5.58,1.76,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2014-11-02,0.11,903.74,903.98,903.49,1496.82,20.89,13.78,21.65,20.14,14.58,13.06,72.43,65.72,69.05,165.8,4.37,1.16,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2014-11-09,0.0,903.46,903.79,903.14,1141.13,19.57,16.31,20.19,19.03,16.86,15.88,85.47,80.6,83.05,140.91,4.45,1.12,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2014-11-16,0.07,902.73,902.96,902.5,1394.17,18.18,12.21,18.87,17.51,12.99,11.47,76.44,69.21,72.76,124.99,4.55,1.35,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2014-11-23,0.5,903.96,904.21,903.73,1351.57,19.01,14.56,19.71,18.36,15.12,14.02,81.04,74.98,78.2,132.18,4.86,1.45,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2014-11-30,0.06,903.47,903.71,903.21,1128.43,19.89,16.67,20.41,19.45,17.08,16.35,84.64,80.33,82.6,117.75,5.35,1.62,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2015-11-01,0.0,904.83,905.09,904.59,1006.56,19.1,16.59,19.57,18.66,16.95,16.23,88.15,84.4,86.36,110.46,4.68,1.31,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2015-11-08,0.0,904.63,904.84,904.37,875.9,17.39,15.7,17.77,17.02,16.03,15.42,91.54,88.62,90.12,122.38,4.61,1.29,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2015-11-15,0.0,903.76,904.1,903.47,1329.45,21.72,17.93,22.4,21.08,18.55,17.36,84.12,78.52,81.39,203.88,4.14,1.22,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2015-11-22,0.01,900.6,900.91,900.31,1153.91,19.35,16.59,19.92,18.77,17.03,16.17,87.49,82.7,85.1,174.95,5.31,1.78,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2015-11-29,0.0,901.76,902.05,901.44,924.47,19.67,17.37,20.05,19.27,17.71,17.02,89.09,85.55,87.39,123.12,3.77,0.9,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2016-11-06,0.02,906.62,906.86,906.37,1198.28,17.97,14.3,18.6,17.37,14.83,13.85,83.45,78.26,80.89,138.45,5.27,1.57,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2016-11-13,0.17,903.19,903.46,902.93,1145.06,18.6,15.1,19.24,18.05,15.61,14.64,84.34,79.22,81.9,141.9,5.46,1.97,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2016-11-20,0.01,900.78,901.03,900.56,1478.71,18.01,12.32,18.78,17.28,13.03,11.65,75.88,69.18,72.57,144.74,5.36,1.92,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2016-11-27,0.23,903.77,904.01,903.51,1277.59,19.71,15.35,20.47,18.99,15.98,14.74,82.04,76.04,79.26,121.57,4.72,1.6,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2017-11-05,0.63,903.33,903.68,903.0,1088.84,16.4,13.29,16.98,15.87,13.76,12.84,85.64,81.32,83.56,137.7,5.5,1.88,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2017-11-12,0.1,902.39,902.63,902.17,1159.56,17.03,12.77,17.59,16.48,13.34,12.29,81.96,77.38,79.6,134.32,5.3,1.9,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2017-11-19,0.15,901.51,901.76,901.25,1433.28,19.29,12.63,20.14,18.5,13.37,11.78,74.11,66.88,70.76,195.85,4.51,1.5,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2017-11-26,0.14,902.29,902.56,902.03,1272.61,19.11,14.63,19.83,18.48,15.19,14.08,80.92,75.02,78.19,162.77,5.4,1.88,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2018-11-04,0.11,903.86,904.14,903.55,1180.51,18.06,14.31,18.7,17.44,14.79,13.83,83.18,78.17,80.77,130.81,5.07,1.59,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2018-11-11,0.0,905.56,905.81,905.33,1117.54,17.95,13.88,18.62,17.35,14.31,13.48,80.95,75.68,78.39,94.32,6.83,2.58,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2018-11-18,0.17,903.29,903.53,903.03,1291.86,21.39,16.34,22.2,20.7,16.87,15.83,78.11,72.46,75.49,150.07,5.53,1.86,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2018-11-25,0.01,903.67,903.89,903.43,1087.87,18.45,14.65,19.05,17.85,15.1,14.2,82.65,77.79,80.29,133.32,6.02,2.2,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2019-11-03,0.04,904.14,904.46,903.82,1348.56,21.46,15.75,22.27,20.66,16.4,15.17,76.07,69.15,72.59,159.65,5.31,1.83,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2019-11-10,0.38,903.1,903.38,902.81,1080.77,20.25,16.47,20.86,19.69,16.92,16.08,83.1,78.2,80.8,122.35,5.24,1.86,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2019-11-17,0.34,902.64,902.87,902.42,1262.59,18.99,14.75,19.55,18.48,15.3,14.26,81.41,76.16,78.79,128.92,5.77,2.18,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2019-11-24,0.24,904.39,904.62,904.15,1393.2,19.92,14.61,20.64,19.17,15.32,14.0,77.46,70.62,73.95,121.71,5.87,2.21,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2020-11-01,0.17,902.21,902.44,901.95,1182.16,16.99,11.26,17.69,16.4,11.89,10.66,76.7,70.96,74.01,179.42,5.79,2.26,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2020-11-08,0.01,904.94,905.19,904.71,1550.81,16.74,9.36,17.57,15.86,10.22,8.54,70.41,62.89,66.62,111.16,4.6,1.5,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2020-11-15,0.19,903.05,903.32,902.8,1203.2,20.53,16.16,21.19,19.89,16.72,15.55,81.18,75.27,78.38,169.11,4.53,1.48,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2020-11-22,0.26,902.15,902.4,901.86,1241.45,18.54,13.65,19.21,17.96,14.24,13.11,78.45,72.75,75.76,124.86,5.35,1.91,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2020-11-29,0.27,906.83,907.11,906.56,1498.54,21.26,15.25,22.05,20.5,15.93,14.62,74.99,68.33,71.7,116.21,5.31,1.89,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2021-11-07,0.15,905.31,905.56,905.06,1144.14,17.45,13.58,18.08,16.84,14.11,13.08,83.32,78.01,80.73,160.05,4.49,1.51,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2021-11-14,0.15,905.31,905.56,905.06,1144.14,17.45,13.58,18.08,16.84,14.11,13.08,83.32,78.01,80.73,160.05,4.49,1.51,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2021-11-21,0.15,905.31,905.56,905.06,1144.14,17.45,13.58,18.08,16.84,14.11,13.08,83.32,78.01,80.73,160.05,4.49,1.51,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2021-11-28,0.15,905.31,905.56,905.06,1144.14,17.45,13.58,18.08,16.84,14.11,13.08,83.32,78.01,80.73,160.05,4.49,1.51,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2006-11-19,0.31,966.05,966.39,965.72,1217.56,24.46,18.61,25.2,23.91,19.25,17.97,76.2,69.81,73.27,181.69,6.82,3.57,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2006-11-26,0.06,965.52,965.8,965.27,1524.27,24.09,18.86,24.82,23.41,19.54,18.24,79.15,72.08,75.53,155.67,5.68,3.03,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2007-11-04,0.25,962.34,962.6,962.02,1374.11,24.86,17.37,25.61,24.21,17.9,16.82,70.23,64.51,67.58,157.71,7.64,4.22,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2007-11-11,0.57,963.77,964.16,963.39,1490.63,23.04,13.4,23.9,22.2,14.18,12.67,64.38,57.49,60.93,136.75,8.02,4.37,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2007-11-18,0.25,968.41,968.71,968.14,1461.41,22.27,15.25,22.96,21.54,15.75,14.71,70.29,64.31,67.35,118.49,7.81,4.43,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2007-11-25,0.0,965.69,965.98,965.42,1588.89,24.35,16.09,25.12,23.56,16.87,15.38,67.35,59.8,63.44,127.43,6.16,3.38,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2008-11-02,0.67,966.29,966.63,965.94,1257.21,23.1,19.45,23.7,22.53,19.91,19.02,83.83,78.69,81.34,131.03,5.77,2.83,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2008-11-09,0.61,965.16,965.51,964.83,1277.11,22.29,19.11,22.87,21.72,19.65,18.62,86.31,81.16,83.8,135.63,4.99,2.45,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2008-11-16,0.04,963.77,964.04,963.48,1651.75,23.05,17.24,23.82,22.24,18.0,16.56,76.26,69.04,72.59,160.9,5.37,2.84,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2008-11-23,0.0,967.65,967.88,967.42,1738.88,23.32,15.48,24.16,22.45,16.19,14.82,67.76,60.21,63.94,122.93,6.23,3.41,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2008-11-30,0.0,966.42,966.7,966.14,1754.5,25.68,16.37,26.52,24.88,17.1,15.77,62.7,55.61,58.96,95.21,6.66,3.79,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2009-11-01,0.05,965.23,965.48,964.98,1652.5,25.25,17.1,26.11,24.48,17.75,16.51,67.85,61.07,64.55,105.15,6.01,3.34,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2009-11-08,0.13,962.57,962.86,962.27,1376.28,26.57,19.51,27.35,25.85,19.99,19.0,71.43,65.55,68.68,154.43,6.86,3.72,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2009-11-15,0.25,963.71,964.05,963.37,1327.34,24.97,20.54,25.69,24.32,21.03,20.08,80.99,75.23,78.22,119.25,6.56,3.65,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2009-11-22,0.17,964.28,964.61,963.98,1475.63,26.28,20.78,27.03,25.61,21.27,20.29,75.98,70.19,73.21,107.63,7.9,4.46,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2009-11-29,0.3,962.68,963.03,962.34,1444.74,25.36,21.98,25.98,24.7,22.5,21.45,85.42,79.9,82.7,101.13,6.33,3.16,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2010-11-07,0.07,966.16,966.43,965.92,1673.96,22.01,9.76,22.79,21.24,10.57,8.89,54.85,48.03,51.54,156.02,6.63,3.76,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2010-11-14,0.12,967.45,967.73,967.16,1592.03,22.52,14.5,23.21,21.83,15.14,13.95,66.81,60.07,63.3,120.67,7.86,4.57,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2010-11-21,0.25,964.38,964.71,964.07,1537.02,22.4,15.29,23.06,21.78,15.99,14.55,70.82,63.59,67.42,139.96,6.54,3.59,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2010-11-28,0.2,962.39,962.72,962.2,1538.74,22.71,17.49,23.32,21.98,18.13,16.8,78.27,71.17,74.63,180.85,5.24,2.76,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2011-11-06,0.13,970.05,970.33,969.78,1606.74,20.55,12.06,21.38,19.76,12.62,11.45,65.09,58.23,61.81,96.7,7.8,4.68,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2011-11-13,0.49,965.75,966.08,965.47,1419.2,24.05,18.64,24.74,23.39,19.14,18.14,76.79,71.13,74.11,96.89,6.49,3.77,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2011-11-20,0.06,965.58,965.83,965.31,1505.93,21.04,16.2,21.71,20.45,16.72,15.71,78.78,72.9,75.9,121.17,6.41,3.8,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2011-11-27,0.23,964.6,964.85,964.34,1605.31,22.96,17.35,23.68,22.23,18.03,16.64,76.38,69.6,73.06,148.06,5.78,3.36,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2012-11-04,0.26,964.83,965.13,964.55,1436.2,24.84,19.41,25.53,24.16,19.95,18.87,77.18,71.01,74.08,118.64,6.31,3.56,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2012-11-11,0.01,963.57,963.82,963.31,1504.07,24.99,18.7,25.72,24.27,19.28,18.09,73.74,66.79,70.3,120.45,5.73,3.18,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2012-11-18,0.0,966.35,966.59,966.09,1664.9,23.93,16.4,24.68,23.25,17.03,15.84,67.73,61.45,64.55,130.57,6.6,3.89,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2012-11-25,0.46,965.06,965.35,964.8,1505.7,25.27,18.38,26.03,24.55,18.96,17.82,72.07,65.56,68.89,131.41,5.75,3.07,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2013-11-03,0.18,966.75,967.07,966.45,1460.29,23.66,16.1,24.34,23.05,16.61,15.63,67.7,62.18,65.02,93.6,7.56,4.4,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2013-11-10,0.03,966.44,966.7,966.23,1763.14,23.61,16.05,24.33,22.85,16.67,15.46,67.86,61.45,64.57,94.93,7.81,4.52,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2013-11-17,0.1,965.78,966.05,965.48,1710.76,24.38,15.92,25.24,23.62,16.6,15.3,65.97,59.6,62.86,136.47,8.11,4.58,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2013-11-24,0.57,965.7,965.99,965.42,1542.75,23.54,19.07,24.18,22.92,19.62,18.56,80.25,74.71,77.56,104.83,6.79,3.66,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2014-11-02,0.21,965.68,965.97,965.37,1382.29,25.49,18.53,26.19,24.85,19.02,18.02,71.43,65.56,68.61,113.55,6.8,3.79,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2014-11-09,0.2,966.38,966.71,966.07,1492.05,24.23,19.28,24.86,23.64,19.86,18.75,78.9,72.75,75.84,145.94,5.43,2.88,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2014-11-16,0.11,966.56,966.8,966.29,1500.25,21.89,15.82,22.56,21.25,16.55,15.13,74.04,67.38,70.75,150.47,6.05,3.51,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2014-11-23,0.05,966.2,966.47,965.95,1368.28,23.04,17.24,23.67,22.41,17.92,16.59,76.07,69.58,72.85,106.28,5.56,3.03,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2014-11-30,0.24,964.94,965.2,964.66,1397.06,24.64,20.86,25.19,24.14,21.34,20.35,82.78,77.39,80.36,108.14,6.26,3.55,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2015-11-01,0.04,967.0,967.3,966.71,1377.15,24.01,19.23,24.6,23.49,19.66,18.77,78.76,73.48,76.32,135.29,6.55,3.57,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2015-11-08,0.6,967.59,967.84,967.31,1160.49,21.71,18.91,22.16,21.29,19.37,18.52,87.07,82.85,85.01,127.19,5.58,3.09,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2015-11-15,0.08,965.6,965.91,965.28,1513.92,25.53,21.85,26.12,24.93,22.31,21.29,83.38,78.05,80.96,101.23,6.21,3.31,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2015-11-22,0.63,962.76,963.16,962.38,1097.56,21.74,19.19,22.26,21.24,19.65,18.75,88.11,83.74,85.98,127.48,6.46,3.28,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2015-11-29,0.9,963.95,964.35,963.55,935.35,22.74,20.89,23.11,22.4,21.21,20.61,90.95,88.2,89.67,96.51,6.31,3.24,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
