DATA (YYYY-MM-DD),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",CIDADE,LATITUDE,LONGITUDE
2017-12-31,0.99,891.5,891.73,891.29,921.24,19.31,18.37,19.71,18.98,18.74,18.06,95.77,93.06,94.54,139.05,5.42,2.65,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2018-12-02,0.05,891.93,892.18,891.71,1526.17,19.97,16.01,20.66,19.29,16.59,15.5,82.36,75.74,79.03,139.82,7.13,3.68,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2018-12-09,0.01,892.43,892.63,892.18,1656.95,19.25,11.94,19.96,18.59,12.66,11.29,69.83,63.18,66.53,159.47,7.1,3.53,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2018-12-16,0.13,896.61,896.86,896.36,1643.02,23.25,15.56,24.05,22.45,16.17,14.93,67.35,60.2,63.86,107.47,6.73,3.37,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2018-12-23,0.08,893.73,894.01,893.47,1525.64,23.18,18.42,23.96,22.47,19.0,17.76,79.55,71.93,76.13,155.33,6.67,3.21,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2018-12-30,0.33,891.88,892.15,891.6,1542.44,20.96,17.37,21.7,20.34,17.98,16.88,84.61,78.36,81.58,101.22,6.75,3.49,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2019-12-01,0.15,891.55,891.82,891.29,1472.42,19.5,15.74,20.1,18.93,16.24,15.26,83.16,78.28,80.84,98.15,7.13,3.83,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2019-12-08,0.19,891.49,891.72,891.25,1375.51,19.26,15.51,19.86,18.71,16.11,14.98,83.88,78.21,81.02,101.26,6.59,3.48,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2019-12-15,0.45,892.56,892.84,892.29,1242.16,19.34,16.77,19.88,18.81,17.26,16.26,88.57,83.65,86.27,85.45,6.74,3.63,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2019-12-22,0.42,892.59,892.86,892.34,1072.3,18.62,17.18,19.08,18.21,17.6,16.84,93.73,90.02,92.05,128.58,6.65,3.45,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2019-12-29,0.0,893.98,894.19,893.77,1765.82,22.23,15.5,22.95,21.54,16.38,14.62,72.85,64.74,68.92,123.9,6.48,3.45,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2020-12-06,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2020-12-13,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2020-12-20,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2020-12-27,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2021-12-05,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2008-12-07,0.04,1005.8,1006.03,1005.53,1325.33,21.39,17.58,21.95,20.84,18.18,17.05,83.79,77.91,80.79,147.23,3.6,1.21,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2008-12-14,0.27,1006.77,1007.06,1006.51,1282.72,22.41,19.2,22.98,21.89,19.72,18.69,86.15,80.75,83.58,138.28,3.93,1.42,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2008-12-21,0.22,1004.75,1004.98,1004.51,1185.63,21.58,18.69,22.12,21.08,19.18,18.24,87.17,82.1,84.82,149.55,3.7,1.27,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2008-12-28,0.1,1003.62,1003.9,1003.37,1343.6,23.64,19.97,24.25,23.06,20.47,19.42,84.05,78.27,81.45,136.99,3.81,1.27,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2009-12-06,0.16,1002.92,1003.22,1002.61,1104.19,23.92,21.06,24.43,23.45,21.59,20.57,87.75,82.29,85.16,164.41,1.76,0.5,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2009-12-13,0.24,1004.93,1005.2,1004.67,992.11,23.24,20.27,23.73,22.78,20.8,19.86,87.46,82.22,84.73,159.84,1.9,0.58,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2009-12-20,0.47,1008.2,1008.47,1007.92,1467.21,24.01,19.93,24.64,23.41,20.53,19.33,82.85,76.77,79.89,145.55,3.28,0.87,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2009-12-27,0.65,1003.96,1004.26,1003.72,1232.11,25.61,22.56,26.19,25.05,23.05,22.06,86.76,81.8,84.48,154.76,1.5,0.31,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2010-12-05,0.48,1003.16,1003.45,1002.84,885.27,22.8,21.14,23.24,22.44,21.52,20.78,92.55,88.89,90.9,176.66,0.9,0.11,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2010-12-12,0.28,1001.95,1002.28,1001.66,1169.92,23.43,20.38,23.97,22.92,20.91,19.82,86.75,81.31,84.26,152.49,2.27,0.45,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2010-12-19,0.78,1003.31,1003.56,1003.03,979.98,21.04,19.22,21.41,20.68,19.63,18.86,92.17,89.07,90.62,165.06,1.74,0.56,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2010-12-26,0.54,1003.83,1004.11,1003.55,1155.94,24.55,22.14,25.11,24.08,22.64,21.71,89.71,85.11,87.48,150.27,2.68,0.71,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-12-04,0.15,1005.73,1005.97,1005.47,1099.55,21.22,18.88,21.75,20.78,19.36,18.45,89.52,85.08,87.51,159.53,1.65,0.33,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-12-11,0.16,1005.3,1005.57,1005.07,1014.56,22.04,20.08,22.48,21.65,20.49,19.7,91.04,87.18,89.29,151.17,1.37,0.24,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-12-18,0.05,1000.23,1000.53,999.98,1414.5,24.43,19.18,25.26,23.73,20.03,18.38,80.18,72.94,76.78,171.24,2.41,0.61,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-12-25,0.17,1003.76,1003.99,1003.44,1379.07,25.17,19.47,26.11,24.39,20.37,18.61,78.96,71.04,75.23,159.29,3.45,1.02,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2012-12-02,0.45,1006.43,1006.76,1006.14,1182.21,22.52,19.6,23.05,22.02,20.09,19.12,87.09,82.54,84.98,149.64,3.77,1.24,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2012-12-09,0.11,1004.38,1004.69,1004.07,1144.33,25.05,22.12,25.67,24.5,22.62,21.66,87.61,82.66,85.27,144.93,3.66,1.2,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2012-12-16,0.35,1001.31,1001.64,1001.02,1056.03,24.4,21.81,24.99,23.9,22.31,21.36,88.82,84.02,86.57,176.46,3.67,1.17,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2012-12-23,0.78,1003.97,1004.23,1003.62,1294.39,25.52,22.24,26.13,24.94,22.88,21.65,86.73,81.24,84.05,140.97,3.92,1.27,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2012-12-30,0.74,1003.96,1004.27,1003.67,1162.97,25.94,22.14,26.55,25.31,22.75,21.57,85.31,79.29,82.26,163.46,3.58,1.15,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2013-12-01,0.21,1006.11,1006.38,1005.83,929.85,22.16,20.5,22.56,21.79,20.86,20.16,92.32,89.51,90.99,139.78,3.4,1.08,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2013-12-08,0.28,1003.88,1004.21,1003.54,1080.5,23.18,20.26,23.78,22.65,20.83,19.72,87.67,82.6,85.32,164.29,3.33,1.0,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2013-12-15,0.12,1005.12,1005.36,1004.87,1141.72,23.07,20.46,23.6,22.64,20.98,20.05,88.43,84.04,86.29,146.7,3.27,0.97,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2013-12-22,0.31,1003.87,1004.09,1003.65,1266.34,23.1,20.18,23.77,22.48,20.74,19.62,87.57,81.57,84.76,164.01,3.92,1.17,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2013-12-29,0.03,1003.11,1003.37,1002.86,1373.57,26.01,22.61,26.56,25.45,23.13,22.12,85.5,80.61,83.05,153.73,3.44,1.18,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2014-12-07,0.18,1007.6,1007.87,1007.35,1408.87,24.08,20.09,24.69,23.49,20.7,19.48,83.42,77.62,80.6,163.7,3.87,1.19,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2014-12-14,0.34,1003.75,1004.04,1003.46,1227.26,24.92,22.13,25.56,24.36,22.71,21.63,88.6,82.71,85.8,139.74,3.52,1.03,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2014-12-21,0.21,1004.45,1004.77,1004.2,1406.54,24.3,20.52,24.98,23.66,21.14,19.92,84.46,78.35,81.5,149.93,3.75,1.14,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2014-12-28,0.49,1008.23,1008.49,1007.92,939.99,23.14,21.19,23.69,22.67,21.68,20.8,92.11,87.1,89.67,159.31,3.33,0.93,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2015-12-06,0.22,1007.89,1008.15,1007.65,879.76,21.28,19.97,21.63,20.95,20.29,19.66,94.35,91.56,92.98,152.23,2.38,0.68,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2015-12-13,0.22,1005.23,1005.56,1004.91,1199.88,24.01,21.28,24.57,23.51,21.78,20.8,88.71,83.76,86.4,158.21,3.5,1.03,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2015-12-20,0.22,1005.86,1006.16,1005.55,1163.18,24.96,21.94,25.66,24.33,22.65,21.37,88.45,81.54,85.01,176.84,3.91,1.07,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2015-12-27,0.22,1005.26,1005.6,1004.97,1081.64,25.3,23.32,25.84,24.84,23.79,22.88,91.74,87.41,89.76,166.67,3.12,0.81,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2016-12-04,0.37,1007.49,1007.79,1007.23,857.11,21.19,19.47,21.67,20.81,19.95,19.05,92.93,88.18,90.78,167.79,3.35,0.98,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2016-12-11,0.25,1002.11,1002.38,1001.85,1117.37,22.47,19.54,23.01,21.97,20.12,19.03,88.45,83.38,85.96,160.05,2.42,0.81,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2016-12-18,0.13,1009.05,1009.28,1008.78,1007.43,21.64,19.6,22.1,21.21,20.06,19.19,91.6,86.88,89.35,150.18,3.2,1.01,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2016-12-25,0.48,1005.39,1005.7,1005.1,1219.55,25.13,22.21,25.79,24.49,22.83,21.64,88.96,82.45,85.8,171.35,3.13,0.87,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-12-03,0.15,1007.03,1007.26,1006.78,1240.99,22.13,19.19,22.59,21.68,19.78,18.61,87.77,82.12,85.06,159.72,3.3,0.91,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-12-10,0.05,1003.12,1003.4,1002.88,1104.75,23.78,20.72,24.25,23.35,21.27,20.29,87.06,81.78,84.34,141.45,3.21,1.0,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-12-17,0.19,1006.44,1006.7,1006.11,1797.4,23.73,20.27,24.24,23.27,20.87,19.73,85.49,79.71,82.68,163.56,3.17,0.94,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-12-24,0.46,1005.16,1005.45,1004.9,1146.06,24.37,22.47,24.82,24.0,22.97,21.98,92.08,87.43,89.98,149.55,2.85,0.76,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-12-31,1.1,1004.71,1004.96,1004.47,1224.69,22.93,21.79,23.24,22.63,22.1,21.44,94.82,91.95,93.62,158.21,2.54,0.62,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2018-12-02,0.18,1007.89,1008.25,1007.69,1109.2,22.23,19.03,22.75,21.6,19.71,18.45,87.27,80.63,83.53,142.29,2.84,0.83,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2018-12-09,0.04,1007.55,1007.76,1007.29,1317.88,21.28,17.44,21.84,20.78,18.12,16.88,84.96,79.14,82.01,169.57,3.13,0.96,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2018-12-16,0.08,1008.71,1009.04,1008.42,1541.71,26.39,21.99,27.07,25.73,22.59,21.36,82.17,75.73,79.1,135.93,3.48,1.12,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2018-12-23,0.72,1004.78,1005.17,1004.4,1334.65,26.43,23.62,27.11,25.81,24.24,22.94,89.14,82.7,86.17,146.92,3.16,0.85,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2018-12-30,0.05,1005.18,1005.45,1004.92,1357.9,24.84,21.6,25.44,24.3,22.23,21.08,87.0,80.99,84.08,150.99,3.05,0.87,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2019-12-01,0.19,1006.47,1006.76,1006.19,1159.43,21.13,18.34,21.68,20.63,18.88,17.81,88.54,83.33,86.01,170.36,1.39,0.3,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2019-12-08,0.11,1006.28,1006.55,1006.02,975.73,21.07,19.14,21.53,20.64,19.63,18.64,92.23,87.53,90.05,167.13,0.98,0.17,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2019-12-15,0.02,1006.08,1006.38,1005.8,1006.24,23.31,21.04,23.8,22.9,21.5,20.52,90.53,85.55,88.4,165.3,0.69,0.09,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2019-12-22,0.1,1005.14,1005.4,1004.88,1034.83,23.57,21.41,24.12,23.05,21.89,20.89,91.72,86.23,89.17,146.87,1.75,0.39,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2019-12-29,0.01,1007.61,1007.84,1007.36,1588.33,25.66,21.07,26.37,25.07,21.67,20.54,81.03,74.76,77.97,110.71,2.9,0.82,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2020-12-06,0.3,1007.77,1008.15,1007.6,1055.04,22.39,19.87,22.88,21.83,20.41,19.31,89.91,84.61,87.26,160.77,1.83,0.37,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2020-12-13,0.12,1006.9,1007.28,1006.75,1462.36,23.75,20.37,24.3,23.02,20.98,19.66,86.35,80.23,83.28,130.93,2.5,0.41,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2020-12-20,0.58,1004.76,1005.21,1004.63,1273.56,24.1,21.8,24.6,23.45,22.26,21.11,90.76,85.29,88.35,154.48,1.75,0.22,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2020-12-27,0.2,1007.35,1007.63,1007.17,1278.06,22.79,20.26,23.35,22.19,20.81,19.63,89.91,84.08,87.17,154.21,1.81,0.3,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2021-12-05,0.08,1001.0,1001.34,1000.79,1571.65,25.42,18.92,26.03,24.53,19.78,18.18,75.64,68.78,71.52,151.14,3.24,0.77,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-12-04,0.0,924.86,925.11,924.61,1353.3,19.53,13.66,20.39,18.75,14.49,12.98,76.19,68.55,72.29,138.61,3.79,0.96,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2011-12-11,0.29,924.49,924.78,924.24,1042.7,20.28,16.36,20.92,19.69,16.91,15.81,82.83,76.53,79.8,120.92,3.01,0.61,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2011-12-18,0.09,921.34,921.58,921.09,1263.06,19.19,14.0,20.05,18.33,14.89,13.22,80.48,72.29,76.31,220.7,3.07,0.77,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2011-12-25,0.3,925.12,925.34,924.83,1243.45,20.11,14.57,21.0,19.22,15.5,13.72,80.18,72.17,76.23,184.21,2.93,0.68,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2012-12-02,0.13,925.59,925.93,925.28,1246.01,19.84,15.77,20.59,19.07,16.46,15.04,82.86,75.96,79.65,236.0,3.64,0.85,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2012-12-09,0.13,925.06,925.35,924.77,1160.42,22.46,18.89,23.26,21.66,19.55,18.28,85.75,79.1,82.39,236.0,2.15,0.46,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2012-12-16,0.07,922.1,922.41,921.85,950.39,21.45,18.61,22.06,20.86,19.18,18.12,88.02,82.13,85.12,236.0,2.75,0.63,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2012-12-23,0.05,924.56,924.8,924.28,1182.48,22.67,18.51,23.39,21.94,19.16,17.91,83.11,76.29,79.66,236.0,3.89,0.88,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2012-12-30,0.41,924.85,925.15,924.55,1137.65,22.77,19.06,23.46,22.11,19.69,18.55,84.97,78.71,81.8,236.0,3.41,0.84,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2013-12-01,0.19,925.37,925.68,925.04,1008.27,20.13,16.74,20.74,19.55,17.34,16.2,85.63,79.39,82.48,236.0,3.78,0.79,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2013-12-08,0.15,924.09,924.39,923.77,1117.38,20.33,16.59,21.02,19.69,17.24,16.0,84.72,78.58,81.69,236.0,3.09,0.68,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2013-12-15,0.12,924.8,925.08,924.53,1117.69,20.47,16.9,21.12,19.9,17.5,16.38,84.58,78.11,81.39,236.0,3.51,0.79,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2013-12-22,0.0,923.69,923.93,923.43,1302.34,20.58,15.5,21.41,19.71,16.18,14.83,78.89,71.9,75.32,236.0,3.37,0.74,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2013-12-29,0.11,924.16,924.41,923.93,1121.48,22.28,17.9,23.07,21.55,18.61,17.3,82.46,76.0,79.25,236.0,2.59,0.52,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2014-12-07,0.09,927.16,927.4,926.92,1101.86,20.68,16.43,21.49,19.92,17.09,15.83,82.03,75.39,78.79,236.0,3.55,0.88,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2014-12-14,0.08,924.26,924.53,924.0,1017.86,22.15,18.35,22.85,21.5,19.05,17.77,84.76,78.04,81.37,236.0,3.13,0.8,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2014-12-21,0.02,924.46,924.77,924.19,1057.47,21.34,17.18,22.04,20.64,17.79,16.65,82.43,75.59,78.97,236.0,3.58,0.94,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2014-12-28,0.84,928.04,928.3,927.76,576.1,19.87,17.78,20.34,19.42,18.23,17.38,90.63,86.33,88.6,236.0,3.19,0.61,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2015-12-06,0.46,927.0,927.25,926.75,351.57,18.37,16.73,18.74,18.02,17.11,16.38,92.45,88.99,90.78,236.0,1.79,0.23,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2015-12-13,0.27,925.13,925.42,924.81,767.71,21.37,18.09,22.05,20.76,18.69,17.56,86.38,80.05,83.36,236.0,3.25,0.74,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2015-12-20,0.23,926.34,926.6,926.07,691.65,21.82,18.66,22.44,21.27,19.19,18.18,86.52,80.68,83.75,236.0,3.55,0.75,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2015-12-27,0.23,926.01,926.35,925.71,707.21,22.67,19.9,23.33,22.07,20.44,19.38,88.27,82.58,85.61,236.0,2.97,0.51,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2016-12-04,0.27,926.61,926.87,926.37,528.54,18.78,16.37,19.32,18.33,16.89,15.97,88.73,84.18,86.45,236.0,3.44,0.62,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2016-12-11,0.22,922.48,922.75,922.22,776.72,19.98,16.51,20.64,19.37,17.22,15.85,86.5,80.79,83.65,235.3,1.96,0.22,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2016-12-18,0.08,927.95,928.2,927.7,700.93,18.94,15.63,19.62,18.36,16.25,15.1,85.63,79.88,82.87,234.78,2.95,0.35,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2016-12-25,0.36,926.25,926.52,926.01,699.06,20.87,18.31,21.48,20.25,18.93,17.71,89.72,84.3,87.1,236.0,2.03,0.35,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2017-12-03,0.0,925.59,925.86,925.32,1325.05,20.33,14.65,21.08,19.56,15.49,13.99,76.34,68.92,72.35,178.09,3.75,0.89,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2017-12-10,0.16,923.05,923.32,922.81,1131.21,21.26,17.05,21.96,20.62,17.78,16.47,83.01,76.29,79.61,207.8,3.05,0.74,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2017-12-17,0.0,926.02,926.26,925.71,1237.36,20.95,15.63,21.8,20.17,16.35,15.01,78.02,71.46,74.62,186.04,3.44,0.84,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2017-12-24,0.07,925.42,925.69,925.19,962.13,21.65,18.6,22.29,21.1,19.05,18.21,86.26,81.09,83.82,144.01,3.57,0.97,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2017-12-31,0.39,924.38,924.63,924.14,902.68,20.62,18.35,21.19,20.13,18.84,17.96,90.17,85.53,87.88,185.28,3.05,0.67,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2018-12-02,0.05,925.24,925.53,924.96,1188.87,20.8,16.24,21.62,20.03,16.99,15.6,81.21,74.21,77.67,179.43,3.59,0.93,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2018-12-09,0.0,926.0,926.23,925.72,1480.54,19.27,11.52,20.29,18.29,12.66,10.65,71.2,63.17,66.88,191.06,3.87,0.99,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2018-12-16,0.02,928.95,929.24,928.66,1335.57,23.99,16.51,25.02,22.94,17.39,15.64,72.79,64.5,68.57,169.46,3.7,0.99,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2018-12-23,0.16,926.04,926.37,925.74,1181.9,22.91,19.11,23.8,22.05,19.88,18.46,85.74,78.79,82.18,168.59,3.3,0.79,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2018-12-30,0.02,925.01,925.3,924.73,1164.79,22.68,17.71,23.54,21.89,18.42,17.08,79.46,72.68,76.02,168.2,3.4,0.9,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2019-12-01,0.16,925.16,925.46,924.87,1095.8,18.97,15.49,19.68,18.28,16.23,14.81,85.61,78.99,82.42,172.67,2.97,0.6,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2019-12-08,0.02,924.95,925.21,924.68,1162.74,19.45,15.11,20.23,18.75,15.99,14.4,82.33,75.02,78.64,170.07,3.03,0.64,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2019-12-15,0.15,925.7,925.99,925.42,1125.86,20.86,17.56,21.57,20.19,18.25,16.89,85.92,79.26,82.8,158.08,3.18,0.68,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2019-12-22,0.23,925.43,925.69,925.17,898.69,19.71,17.44,20.26,19.27,17.99,17.03,90.33,85.83,88.21,158.03,3.11,0.63,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2019-12-29,0.0,927.34,927.58,927.09,1467.93,21.69,16.3,22.66,20.77,17.41,15.35,79.95,71.43,75.58,183.75,2.49,0.55,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2020-12-06,0.19,926.4,926.69,926.09,805.5,19.14,17.26,19.63,18.71,17.72,16.88,91.56,87.53,89.73,149.14,2.96,0.57,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2020-12-13,0.02,925.76,926.04,925.5,1303.47,21.53,17.24,22.32,20.74,18.05,16.47,83.2,75.45,79.33,180.52,2.97,0.69,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2020-12-20,0.13,923.94,924.23,923.63,1075.57,21.45,18.9,22.18,20.87,19.58,18.45,89.63,83.74,86.68,159.54,3.14,0.69,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2020-12-27,0.0,926.17,926.41,925.92,1163.96,20.55,16.56,21.31,19.81,17.39,15.9,83.66,76.66,80.06,175.32,2.89,0.51,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2021-12-05,0.17,928.28,928.54,928.01,936.47,17.26,14.03,17.96,16.59,14.65,13.46,86.65,81.05,83.91,206.69,2.69,0.59,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2008-12-07,0.05,900.56,900.79,900.3,1392.59,17.02,11.87,17.91,16.23,12.72,11.16,79.35,71.35,75.35,185.85,4.72,1.6,"GENERAL CARNEIRO, Parana, Brazil",-26.422982,-51.3146691
2008-12-14,0.16,901.69,901.96,901.43,1297.26,19.17,14.75,19.96,18.49,15.43,14.13,82.05,74.89,78.69,177.24,4.52,1.54,"GENERAL CARNEIRO, Parana, Brazil",-26.422982,-51.3146691
